id,price,speed,hd,ram,screen,cores,cd,laptop,trend
3237,2054,24,8,10,21,24,0,0,5
3238,3950,32,5,48,15,12,0,0,2
3239,1106,21,16,14,12,8,0,1,1
3240,3114,34,5,24,23,24,0,0,5
3241,906,21,24,2,13,10,0,1,2
3242,2860,20,20,14,21,18,1,0,4
3243,2344,17,24,10,17,24,1,0,4
3244,877,17,8,6,13,6,0,1,2
3245,1618,15,20,14,15,10,0,0,2
3246,2910,16,12,10,23,12,0,0,1
3247,4176,38,5,24,19,22,1,0,5
3248,3858,38,1,20,19,18,0,0,5
3249,4061,39,1,24,21,12,0,0,2
3250,2939,19,12,14,19,20,0,0,4
3251,949,16,28,6,11,10,0,1,1
3252,1279,17,16,14,23,8,0,0,2
3253,1159,18,16,6,12,6,0,1,2
3254,3821,31,7,44,21,26,0,0,5
3255,1466,21,16,6,19,10,0,0,1
3256,1198,23,24,6,12,8,0,1,2
3257,1556,17,20,6,23,6,1,0,1
3258,3601,38,5,44,19,20,0,0,5
3259,2182,20,20,6,15,22,0,0,5
3260,2207,22,28,6,15,12,0,0,2
3261,1336,24,20,10,21,8,1,0,2
3262,2820,24,20,14,17,14,1,0,1
3263,2137,18,12,6,23,28,0,0,5
3264,2951,24,28,14,19,16,0,0,1
3265,2769,23,8,2,21,14,0,0,2
3266,2564,24,8,2,21,12,1,0,2
3267,936,23,8,6,13,6,1,0,2
3268,1793,19,8,14,15,4,0,0,1
3269,3844,36,1,20,15,28,1,0,5
3270,3875,32,1,32,23,12,0,0,2
3271,3065,31,7,28,21,14,0,0,1
3272,3068,34,3,60,19,24,1,0,5
3273,4128,35,5,56,19,20,1,0,4
3274,2829,17,16,6,17,28,0,0,5
3275,2979,17,8,2,17,18,0,0,4
3276,3497,35,5,16,21,16,0,0,2
3277,3723,35,5,32,17,14,0,0,2
3278,1609,24,20,10,23,6,0,0,2
3279,575,16,16,2,11,10,0,1,1
3280,1616,16,12,10,19,8,1,0,1
3281,3645,34,3,44,23,20,0,0,5
3282,3391,39,3,16,15,12,0,0,2
3283,2177,16,20,2,19,22,0,0,4
3284,1696,24,16,14,15,6,1,0,1
3285,4062,34,3,20,17,26,0,0,4
3286,3655,38,1,32,23,18,0,0,4
3287,2427,16,28,2,17,20,0,0,5
3288,4319,33,5,60,19,16,0,0,1
3289,2931,19,20,10,17,18,0,0,5
3290,2263,18,28,10,17,30,0,0,4
3291,4150,33,1,52,21,24,0,0,5
3292,589,24,8,10,11,6,0,1,1
3293,654,19,20,6,12,6,0,1,2
3294,3522,34,1,36,19,14,0,0,1
3295,741,23,8,10,11,8,0,1,1
3296,4245,33,3,44,19,20,0,0,5
3297,1050,24,28,14,12,8,0,1,2
3298,1183,15,12,6,12,10,0,1,1
3299,1585,16,16,2,15,10,0,0,2
3300,4106,37,3,40,17,20,0,0,4
3301,1067,15,20,6,13,4,0,1,2
3302,3055,32,5,44,21,16,0,0,2
3303,4113,36,7,52,15,18,0,0,5
3304,3304,33,3,24,15,12,1,0,1
3305,1505,15,20,10,19,4,0,0,2
3306,4073,37,5,32,19,24,0,0,5
3307,1451,24,28,6,23,6,0,0,2
3308,532,23,24,10,11,10,1,0,1
3309,1152,18,24,10,12,10,1,0,1
3310,3846,33,7,20,19,14,0,0,2
3311,2730,24,16,6,21,14,0,0,1
3312,864,21,28,10,13,10,1,0,2
3313,1149,17,24,10,12,8,0,1,2
3314,541,18,20,10,13,8,0,1,2
3315,2231,19,24,10,23,24,0,0,5
3316,2897,15,16,6,19,26,0,0,5
3317,3262,33,5,40,23,24,0,0,4
3318,3144,33,3,24,19,28,1,0,5
3319,1752,22,28,6,23,4,1,0,2
3320,2311,24,12,14,23,20,0,0,5
3321,640,19,20,6,12,10,1,0,2
3322,1733,15,8,14,23,6,0,0,1
3323,4179,31,3,32,17,20,0,0,4
3324,3828,38,7,44,21,18,1,0,4
3325,1675,17,28,6,23,10,0,0,1
3326,2458,24,20,6,23,28,0,0,5
3327,2288,16,20,6,19,14,1,0,1
3328,1492,19,20,2,21,8,1,0,2
3329,3471,36,7,24,17,30,0,0,5
3330,3231,31,7,20,21,14,0,0,1
3331,3261,34,7,60,15,24,0,0,4
3332,1843,15,8,2,21,8,0,0,2
3333,3749,38,1,16,15,18,0,0,4
3334,571,20,28,10,11,4,0,1,2
3335,1014,22,28,6,11,8,0,1,1
3336,3578,39,7,24,21,20,0,0,5
3337,1325,18,24,2,23,4,0,0,1
3338,1420,18,24,6,15,6,1,0,2
3339,504,17,8,14,13,6,1,0,1
3340,3148,37,7,24,21,18,1,0,4
3341,2156,19,24,10,15,22,1,0,4
3342,737,15,16,10,11,8,0,1,2
3343,2911,21,8,6,15,22,0,0,5
3344,3768,35,1,52,19,22,1,0,5
3345,1795,21,8,14,23,6,0,0,1
3346,1283,21,28,14,15,4,0,0,1
3347,2833,16,12,10,17,18,0,0,4
3348,1483,19,16,14,21,4,0,0,2
3349,4173,37,3,48,15,18,0,0,5
3350,3598,36,7,16,21,28,0,0,4
3351,521,18,16,2,11,4,0,1,1
3352,2995,18,28,10,21,30,0,0,4
3353,2524,16,12,14,23,28,1,0,5
3354,4023,33,1,20,15,24,0,0,5
3355,1263,21,28,14,21,4,0,0,2
3356,611,20,24,6,11,10,0,1,1
3357,2129,16,24,14,21,18,0,0,5
3358,1055,23,24,10,13,10,0,1,1
3359,3282,35,1,60,19,30,0,0,5
3360,922,24,28,2,12,8,0,1,2
3361,1987,22,20,14,17,10,0,0,1
3362,504,23,28,14,12,6,1,0,1
3363,4125,35,3,16,21,14,0,0,2
3364,1404,16,28,14,21,8,1,0,2
3365,2937,18,8,6,23,16,0,0,2
3366,4221,38,1,24,15,24,0,0,5
3367,2560,16,24,6,19,20,1,0,4
3368,3277,36,3,52,21,26,0,0,4
3369,1848,21,28,6,15,6,1,0,1
3370,1507,15,12,14,17,10,0,0,2
3371,1797,24,12,2,15,10,0,0,2
3372,1312,24,20,6,23,8,1,0,2
3373,2325,17,8,14,21,30,0,0,5
3374,1854,18,8,2,15,10,0,0,1
3375,4305,34,5,36,21,14,0,0,2
3376,1623,19,8,6,15,4,0,0,2
3377,1367,20,20,14,17,6,0,0,2
3378,2957,21,8,2,23,26,0,0,4
3379,3796,31,5,28,17,22,1,0,5
3380,2234,21,20,6,23,26,0,0,5
3381,716,20,16,14,12,4,1,0,2
3382,1109,17,12,2,13,4,0,1,1
3383,3723,30,5,16,23,12,0,0,1
3384,2898,16,16,14,17,12,0,0,2
3385,3993,34,3,56,15,18,0,0,4
3386,3794,30,7,36,17,26,0,0,5
3387,861,19,12,6,12,10,0,1,1
3388,3151,31,5,40,21,12,0,0,1
3389,567,16,20,2,13,10,0,1,1
3390,2817,23,12,6,15,12,0,0,1
3391,838,21,20,6,12,6,0,1,1
3392,997,16,16,14,12,10,0,1,1
3393,3403,37,3,40,21,28,0,0,4
3394,2590,15,20,14,15,18,0,0,5
3395,3321,39,3,36,19,12,0,0,2
3396,2450,19,28,10,23,28,0,0,5
3397,3925,30,5,16,15,24,0,0,4
3398,689,19,16,14,13,8,0,1,2
3399,3681,38,7,36,23,18,0,0,4
3400,2830,24,20,14,15,28,0,0,4
3401,3251,30,3,60,17,20,0,0,5
3402,1009,22,12,6,13,4,0,1,1
3403,3598,38,7,56,23,22,0,0,4
3404,2632,24,16,6,21,20,1,0,5
3405,2286,15,20,10,19,20,0,0,5
3406,1313,16,20,6,17,10,0,0,1
3407,1120,24,12,14,13,8,1,0,2
3408,593,15,8,6,13,4,0,1,1
3409,2981,21,12,10,23,18,0,0,4
3410,2986,15,24,14,17,16,0,0,1
3411,597,15,12,14,13,8,0,1,2
3412,1231,16,16,10,23,10,0,0,1
3413,3470,36,1,20,21,28,0,0,5
3414,1413,22,12,6,19,4,0,0,1
3415,2841,18,16,14,17,18,0,0,5
3416,2177,17,20,10,21,16,0,0,2
3417,895,22,16,6,13,8,0,1,2
3418,4128,30,7,48,17,28,1,0,5
3419,717,21,12,10,13,10,0,1,2
3420,2470,16,12,10,21,26,0,0,4
3421,645,22,8,10,13,4,0,1,1
3422,2753,16,20,2,15,20,0,0,4
3423,2207,16,24,6,17,24,0,0,5
3424,3909,31,7,20,15,30,0,0,5
3425,1904,16,28,2,23,10,1,0,2
3426,3295,36,7,52,15,16,0,0,1
3427,2885,21,20,10,19,20,0,0,4
3428,4280,32,3,24,17,20,1,0,5
3429,4171,35,3,16,19,28,0,0,5
3430,1308,23,24,2,23,4,1,0,2
3431,3424,31,3,16,19,18,1,0,4
3432,3022,39,5,20,23,18,0,0,4
3433,2986,16,28,10,19,30,0,0,4
3434,2463,21,12,10,23,14,0,0,1
3435,4203,33,7,44,19,12,0,0,2
3436,2682,22,8,2,23,26,0,0,4
3437,1453,19,24,2,21,4,0,0,2
3438,3981,36,3,48,15,24,0,0,4
3439,3480,31,7,20,21,14,1,0,1
3440,1647,24,28,14,17,8,0,0,1
3441,1834,24,28,6,15,4,0,0,2
3442,1464,23,8,14,15,6,1,0,1
3443,1003,21,24,6,13,10,0,1,2
3444,2413,18,20,2,19,22,0,0,5
3445,3728,39,1,24,15,30,1,0,5
3446,4209,39,3,44,21,14,0,0,2
3447,3281,37,5,44,23,12,0,0,1
3448,4246,37,7,56,21,30,0,0,4
3449,3052,38,1,48,21,24,1,0,4
3450,1640,16,12,2,23,10,1,0,2
3451,1537,24,8,2,21,8,0,0,2
3452,1936,18,12,10,15,8,1,0,1
3453,1778,15,8,2,23,4,0,0,1
3454,2123,22,20,14,17,18,0,0,5
3455,4127,31,7,20,19,26,0,0,5
3456,1290,15,12,14,17,10,0,0,1
3457,1586,15,24,10,23,4,0,0,1
3458,2048,23,16,10,19,18,1,0,4
3459,1190,23,24,14,12,4,0,1,2
3460,2278,22,12,2,21,24,0,0,4
3461,635,23,24,6,13,10,0,1,1
3462,2631,21,12,14,19,14,0,0,1
3463,2097,22,20,2,17,30,0,0,5
3464,1422,22,28,2,23,4,0,0,1
3465,4202,37,1,44,23,22,0,0,5
3466,1918,18,24,2,19,6,0,0,2
3467,1178,15,20,10,13,6,0,1,1
3468,1668,17,12,2,17,8,1,0,1
3469,1150,18,12,14,13,6,0,1,1
3470,1919,21,24,14,21,4,0,0,2
3471,1831,18,20,2,19,6,0,0,1
3472,3990,39,3,16,17,20,0,0,5
3473,1200,22,20,14,17,4,1,0,1
3474,2713,24,20,6,21,12,0,0,2
3475,3087,36,5,28,19,30,0,0,5
3476,2150,20,16,14,23,18,0,0,4
3477,3958,30,3,40,19,16,0,0,2
3478,1758,21,12,2,15,4,0,0,1
3479,3165,33,1,44,17,12,0,0,1
3480,2025,16,20,14,15,12,0,0,1
3481,2768,23,16,10,23,28,1,0,5
3482,1217,19,16,10,19,8,0,0,1
3483,3776,35,3,20,23,16,1,0,2
3484,892,24,12,6,11,8,1,0,2
3485,2029,20,8,2,21,20,0,0,4
3486,822,16,28,14,11,8,0,1,1
3487,2983,23,8,6,17,30,0,0,5
3488,1310,18,16,2,21,10,0,0,1
3489,3733,34,3,40,17,28,0,0,4
3490,4341,34,5,56,21,20,0,0,4
3491,1369,16,20,10,17,4,0,0,1
3492,3768,31,5,44,23,20,1,0,5
3493,4039,34,5,52,15,14,0,0,1
3494,730,15,16,2,12,10,0,1,1
3495,1533,15,16,2,15,4,0,0,2
3496,3665,38,5,28,17,12,0,0,1
3497,2380,24,28,6,15,12,1,0,1
3498,644,21,24,6,12,4,1,0,2
3499,1460,22,24,10,19,4,1,0,2
3500,1313,21,28,2,23,4,0,0,2
3501,758,20,12,14,12,10,0,1,1
3502,1089,16,24,2,12,8,0,1,1
3503,3574,37,7,60,19,28,0,0,5
3504,2115,16,24,14,19,16,0,0,1
3505,1772,19,12,6,17,8,1,0,2
3506,4335,31,1,24,19,22,0,0,4
3507,2524,18,20,6,17,12,1,0,2
3508,2185,23,24,6,15,12,0,0,2
3509,2025,15,12,10,23,12,0,0,2
3510,710,20,24,14,13,10,0,1,1
3511,1296,22,16,14,23,10,1,0,1
3512,2892,24,24,2,21,18,1,0,4
3513,2176,17,8,14,15,24,1,0,5
3514,1756,20,28,6,23,10,1,0,2
3515,3152,35,5,52,21,24,1,0,4
3516,3650,37,1,36,15,24,0,0,5
3517,1659,20,28,2,17,4,0,0,1
3518,1256,24,20,10,17,8,1,0,1
3519,868,19,24,10,12,4,1,0,2
3520,3210,33,3,24,21,16,0,0,2
3521,931,24,24,6,11,4,0,1,2
3522,2865,15,24,10,19,28,0,0,4
3523,3075,31,7,48,17,14,0,0,1
3524,3157,37,5,28,17,22,0,0,4
3525,1774,22,24,2,23,10,0,0,1
3526,1967,24,28,2,15,4,0,0,2
3527,1662,22,16,14,21,8,0,0,1
3528,3563,38,5,24,21,30,0,0,4
3529,3118,32,1,28,19,14,0,0,2
3530,2117,23,16,2,21,22,0,0,5
3531,1476,23,20,2,15,6,1,0,1
3532,2868,21,12,14,23,24,1,0,5
3533,1318,24,24,2,21,10,0,0,2
3534,547,15,20,14,11,4,0,1,2
3535,4219,33,1,28,19,18,0,0,5
3536,4006,35,5,36,15,18,0,0,5
3537,1329,19,28,10,23,6,0,0,2
3538,2381,22,24,10,15,26,0,0,5
3539,1369,19,28,14,17,4,0,0,1
3540,3858,34,1,32,19,16,0,0,1
3541,3940,34,1,60,15,30,1,0,4
3542,690,18,8,14,11,10,0,1,1
3543,2135,23,8,2,15,26,0,0,5
3544,3016,34,7,40,17,18,1,0,4
3545,734,20,28,6,12,6,0,1,2
3546,990,15,8,6,13,8,0,1,1
3547,593,17,28,6,11,6,0,1,2
3548,3718,35,5,48,23,14,0,0,1
3549,2961,24,24,6,23,12,0,0,2
3550,1237,22,8,14,15,6,0,0,1
3551,1660,17,16,10,19,10,1,0,2
3552,3649,37,1,16,15,12,0,0,1
3553,1033,24,16,10,12,8,0,1,1
3554,552,16,16,14,11,6,1,0,2
3555,3235,32,3,36,23,16,0,0,1
3556,1615,21,16,10,17,4,0,0,2
3557,2400,19,20,2,23,16,1,0,1
3558,2957,21,20,10,21,16,0,0,1
3559,4246,39,7,40,21,18,0,0,5
3560,2232,15,8,14,21,18,1,0,5
3561,746,22,8,10,13,8,0,1,1
3562,2931,21,16,2,17,28,0,0,5
3563,2756,22,16,6,17,12,1,0,1
3564,3032,34,1,20,23,22,1,0,5
3565,3385,34,1,60,15,12,0,0,1
3566,1150,21,16,2,12,6,0,1,1
3567,2988,16,24,6,15,30,1,0,4
3568,4160,36,3,24,15,26,1,0,5
3569,4134,34,7,36,17,12,0,0,2
3570,3888,30,7,56,21,24,1,0,4
3571,3426,31,5,32,21,14,0,0,2
3572,3620,34,1,36,19,30,1,0,4
3573,2222,21,8,2,21,22,0,0,5
3574,2229,17,16,2,17,18,0,0,5
3575,4106,39,5,28,19,28,0,0,4
3576,663,17,16,6,13,10,0,1,1
3577,3479,30,5,28,21,22,0,0,4
3578,1311,17,8,10,17,6,0,0,2
3579,4075,37,1,60,17,22,0,0,5
3580,1282,15,24,6,21,4,0,0,1
3581,3973,37,1,16,17,20,0,0,5
3582,690,20,28,6,12,6,0,1,2
3583,4152,38,7,20,21,22,1,0,4
3584,3358,32,1,60,23,28,0,0,4
3585,3778,33,5,16,21,26,0,0,5
3586,2858,24,12,14,19,20,0,0,4
3587,3453,39,5,24,23,28,0,0,5
3588,2032,19,24,14,21,12,1,0,2
3589,1902,15,16,14,21,8,0,0,1
3590,4215,39,7,44,17,22,0,0,5
3591,2816,20,16,2,23,24,1,0,5
3592,3778,32,5,32,15,24,0,0,5
3593,4233,36,5,56,19,30,0,0,5
3594,2803,21,16,2,19,24,0,0,4
3595,4319,38,5,24,23,28,0,0,4
3596,2750,17,12,6,19,16,0,0,2
3597,2948,16,12,14,21,24,1,0,5
3598,2125,18,12,2,21,16,0,0,2
3599,3523,30,7,44,23,22,0,0,4
3600,3557,30,7,56,23,22,0,0,4
3601,1687,20,20,14,17,8,0,0,2
3602,2533,22,12,10,19,18,0,0,4
3603,3980,30,5,48,21,16,1,0,1
3604,3150,35,3,20,19,18,0,0,4
3605,3843,39,7,36,15,20,0,0,4
3606,1110,18,12,6,13,8,0,1,1
3607,3910,32,3,16,23,18,0,0,5
3608,4111,33,3,16,21,28,0,0,5
3609,2384,19,20,10,19,12,1,0,2
3610,1611,16,28,14,21,4,0,0,1
3611,3341,38,7,20,15,24,0,0,5
3612,2573,20,24,10,19,14,0,0,2
3613,3031,39,3,60,15,16,0,0,1
3614,1819,17,8,6,21,10,0,0,1
3615,3717,38,3,52,19,20,0,0,4
3616,3739,30,7,28,15,26,0,0,4
3617,2469,16,8,2,21,16,0,0,2
3618,1382,24,8,14,21,6,0,0,2
3619,1024,24,24,14,11,10,1,0,1
3620,508,24,12,14,13,8,1,0,1
3621,1919,20,12,10,15,6,0,0,1
3622,1550,18,16,10,19,10,0,0,2
3623,3730,36,5,52,15,22,0,0,5
3624,3551,34,5,20,19,26,0,0,5
3625,1105,16,28,10,13,8,0,1,1
3626,1551,17,8,10,17,4,0,0,1
3627,2081,15,20,10,19,22,0,0,4
3628,1375,19,12,14,21,6,0,0,1
3629,2164,16,12,2,19,24,1,0,4
3630,695,22,24,14,13,6,0,1,1
3631,3123,33,7,24,19,14,0,0,2
3632,640,22,8,6,12,8,1,0,2
3633,4038,30,1,20,23,16,0,0,1
3634,1676,20,8,2,19,6,1,0,1
3635,3643,31,1,40,23,30,0,0,4
3636,4051,35,3,16,17,18,0,0,5
3637,4269,39,3,48,19,22,0,0,4
3638,1805,23,28,2,21,6,0,0,1
3639,2173,20,28,14,21,18,0,0,4
3640,1654,23,28,10,23,4,0,0,1
3641,4000,33,3,20,21,24,1,0,4
3642,1627,18,28,6,19,8,0,0,1
3643,692,20,16,14,13,4,1,0,1
3644,1977,21,24,6,23,6,0,0,2
3645,4267,34,7,28,23,14,0,0,1
3646,3824,33,3,40,17,16,1,0,1
3647,2298,20,12,10,17,16,0,0,2
3648,1587,19,8,2,19,10,0,0,1
3649,4011,38,7,32,15,18,0,0,5
3650,1556,19,12,10,21,8,1,0,1
3651,2277,16,16,14,15,14,0,0,1
3652,4088,39,5,40,21,14,1,0,2
3653,3147,38,3,48,17,26,0,0,5
3654,3621,33,1,48,15,14,0,0,1
3655,2468,23,24,10,15,26,1,0,4
3656,3926,35,5,60,19,28,0,0,4
3657,4045,33,7,44,19,30,0,0,5
3658,1240,24,12,14,23,4,1,0,1
3659,566,23,8,14,12,10,0,1,2
3660,3278,35,5,24,19,20,0,0,5
3661,3539,39,1,48,23,16,0,0,1
3662,3496,31,3,40,17,26,1,0,4
3663,3769,37,1,28,23,12,0,0,1
3664,2770,20,20,6,21,16,0,0,1
3665,2284,24,12,6,23,28,1,0,5
3666,1822,15,20,6,19,4,0,0,2
3667,3317,32,3,16,21,26,0,0,5
3668,975,24,24,2,11,10,0,1,2
3669,2334,15,8,2,19,12,0,0,1
3670,2263,21,12,2,21,30,0,0,4
3671,1304,17,12,14,17,10,1,0,2
3672,2927,15,8,2,15,14,0,0,1
3673,2697,19,28,2,21,14,0,0,2
3674,3210,32,3,20,15,14,0,0,1
3675,3086,31,7,16,17,16,0,0,1
3676,3859,30,1,40,23,24,0,0,4
3677,1216,19,8,2,15,8,1,0,2
3678,2548,21,12,6,17,26,1,0,4
3679,3465,32,1,36,17,30,0,0,4
3680,1918,18,20,10,17,4,0,0,2
3681,1817,21,12,2,17,6,0,0,1
3682,4083,30,1,24,15,22,0,0,5
3683,3587,35,1,44,21,28,0,0,4
3684,3649,38,3,44,23,30,0,0,4
3685,1443,23,20,10,19,6,0,0,2
3686,4152,32,1,36,15,24,1,0,5
3687,3183,33,3,20,23,12,0,0,1
3688,4133,38,7,40,23,22,0,0,4
3689,3130,37,1,20,17,22,0,0,4
3690,3309,30,7,52,17,18,0,0,5
3691,618,18,24,2,13,8,0,1,2
3692,1602,21,28,10,17,10,0,0,2
3693,833,20,28,6,12,10,0,1,1
3694,1767,16,8,6,23,10,0,0,1
3695,2719,22,20,14,21,16,0,0,1
3696,3542,38,3,32,19,18,0,0,5
3697,2624,22,16,2,21,22,1,0,5
3698,1439,21,16,10,15,6,0,0,1
3699,1039,16,24,6,13,10,0,1,2
3700,1793,21,8,14,21,8,0,0,2
3701,1856,23,20,10,21,6,1,0,2
3702,4159,35,3,24,19,26,0,0,5
3703,2955,21,24,14,15,28,0,0,4
3704,2941,16,16,14,23,16,0,0,2
3705,2880,20,24,14,21,22,1,0,5
3706,1068,15,28,2,13,10,1,0,1
3707,829,23,24,6,12,8,0,1,2
3708,737,21,16,10,11,4,0,1,2
3709,4075,36,1,24,23,28,0,0,4
3710,1699,18,28,6,17,10,0,0,1
3711,1975,21,20,14,23,4,0,0,1
3712,4196,35,5,20,15,12,1,0,1
3713,3109,30,7,56,19,22,0,0,5
3714,1251,17,20,2,23,6,0,0,1
3715,3010,33,1,16,15,18,0,0,5
3716,2875,16,20,10,19,20,0,0,4
3717,4269,33,3,32,23,24,0,0,5
3718,580,22,16,10,12,8,1,0,1
3719,2117,19,20,10,19,28,0,0,4
3720,2473,20,20,10,19,30,0,0,5
3721,1545,16,12,10,17,4,0,0,1
3722,1688,16,28,14,17,6,1,0,2
3723,1377,19,24,10,21,6,0,0,2
3724,2144,15,16,6,21,28,1,0,5
3725,3822,33,5,36,19,14,0,0,1
3726,1983,24,16,14,23,4,0,0,1
3727,1351,23,28,14,21,8,0,0,2
3728,4008,36,3,24,21,14,1,0,2
3729,2454,15,20,2,23,20,0,0,4
3730,1380,22,16,10,23,8,1,0,1
3731,2306,19,12,14,15,22,0,0,4
3732,1836,16,28,6,21,10,1,0,1
3733,2069,15,28,14,17,16,0,0,1
3734,1613,16,16,10,15,10,0,0,2
3735,1433,15,20,2,23,10,0,0,1
3736,2256,23,24,10,19,24,1,0,4
3737,1026,24,28,6,11,4,0,1,2
3738,2931,16,12,10,17,16,0,0,2
3739,2703,15,28,10,23,30,0,0,4
3740,3350,33,1,52,17,22,0,0,5
3741,2488,17,12,14,17,20,1,0,5
3742,1739,16,24,6,21,8,0,0,2
3743,1573,20,16,14,21,8,0,0,1
3744,629,22,20,6,12,6,0,1,2
3745,1910,22,20,6,19,6,0,0,1
3746,3382,39,3,56,23,14,0,0,1
3747,3829,30,7,48,21,30,0,0,5
3748,4262,33,3,52,17,18,0,0,5
3749,1004,17,28,14,11,4,1,0,2
3750,1125,17,20,14,12,4,0,1,2
3751,2264,16,16,2,21,28,1,0,4
3752,3821,39,3,16,17,12,0,0,2
3753,1018,23,24,14,12,6,0,1,1
3754,1948,23,20,2,15,8,1,0,1
3755,2650,16,24,2,23,26,0,0,4
3756,3278,32,3,32,19,24,0,0,4
3757,4056,37,7,60,21,20,1,0,4
3758,3493,32,3,32,23,24,0,0,4
3759,1480,17,24,10,23,10,1,0,1
3760,2672,23,12,10,19,30,1,0,5
3761,2868,20,28,6,19,18,1,0,5
3762,4034,30,3,28,15,24,0,0,4
3763,2600,15,24,6,19,24,1,0,5
3764,2041,15,12,6,17,30,0,0,4
3765,3523,34,1,44,15,20,0,0,5
3766,1170,24,20,6,13,6,0,1,1
3767,3604,33,3,52,19,28,1,0,4
3768,1980,19,16,10,17,8,1,0,2
3769,4307,36,3,24,23,12,0,0,2
3770,3751,30,3,48,15,14,0,0,2
3771,706,22,20,10,13,10,0,1,1
3772,2223,21,12,2,17,18,0,0,5
3773,3269,38,5,32,21,14,0,0,2
3774,3801,38,1,48,21,14,0,0,1
3775,3463,32,3,48,23,30,0,0,5
3776,3868,34,7,52,23,26,1,0,4
3777,1972,19,16,2,19,10,1,0,1
3778,1954,17,28,2,21,6,0,0,1
3779,2294,19,24,6,17,20,0,0,4
3780,996,21,12,2,13,4,1,0,2
3781,1425,18,20,10,23,6,0,0,2
3782,3135,38,3,24,19,12,0,0,2
3783,4304,35,7,48,21,20,1,0,4
3784,4168,35,5,60,15,16,1,0,1
3785,4095,30,7,24,21,18,0,0,4
3786,3272,31,1,36,17,22,1,0,4
3787,2408,22,28,2,21,12,1,0,1
3788,3084,32,7,56,23,12,1,0,2
3789,943,18,12,2,13,4,0,1,1
3790,3455,39,1,48,19,12,0,0,1
3791,1127,15,12,10,11,4,0,1,1
3792,3179,39,1,52,17,16,0,0,1
3793,787,23,16,10,12,10,0,1,2
3794,3054,39,3,56,17,20,0,0,5
3795,877,19,24,2,12,8,0,1,1
3796,995,17,24,14,13,4,0,1,2
3797,1720,23,28,2,15,8,1,0,1
3798,510,22,16,2,11,6,0,1,1
3799,4110,31,5,32,15,28,0,0,5
3800,2976,21,28,6,21,14,1,0,2
3801,3741,32,5,60,17,28,0,0,4
3802,2350,23,8,14,15,18,0,0,5
3803,535,22,12,14,11,8,0,1,1
3804,1912,16,28,14,17,4,1,0,2
3805,2687,23,28,10,21,20,0,0,4
3806,3082,31,3,24,19,24,0,0,5
3807,603,24,16,2,12,8,0,1,2
3808,1375,23,12,6,17,8,0,0,1
3809,662,24,20,6,12,10,0,1,2
3810,3949,31,5,48,21,12,0,0,1
3811,1225,19,8,6,17,6,0,0,1
3812,2487,23,8,6,15,18,0,0,5
3813,2056,23,16,10,23,30,1,0,4
3814,1111,21,12,2,12,4,0,1,1
3815,1904,18,20,10,19,10,1,0,2
3816,3116,37,1,60,19,26,1,0,5
3817,4320,36,3,60,23,30,1,0,4
3818,2432,22,16,2,21,12,1,0,1
3819,3498,30,3,32,15,28,0,0,4
3820,1361,22,20,10,21,10,0,0,1
3821,1578,19,20,14,15,6,0,0,1
3822,576,22,8,2,11,8,1,0,1
3823,2859,23,28,10,19,26,0,0,4
3824,2138,20,12,6,23,24,0,0,5
3825,2166,18,16,14,17,14,0,0,1
3826,644,22,16,6,13,4,1,0,2
3827,1627,17,28,10,15,6,0,0,2
3828,878,20,8,10,13,4,0,1,2
3829,2772,22,8,2,23,26,1,0,5
3830,2722,16,24,6,23,16,0,0,2
3831,2236,24,28,6,15,18,1,0,5
3832,3729,33,3,36,19,12,0,0,1
3833,4069,38,7,48,17,12,0,0,1
3834,3422,36,5,20,19,30,0,0,4
3835,979,15,16,10,12,10,0,1,2
3836,2436,22,12,6,15,12,1,0,2
3837,2260,22,24,10,23,24,1,0,4
3838,603,15,8,10,13,6,0,1,1
3839,3468,31,7,20,19,16,1,0,2
3840,1975,16,24,2,19,10,0,0,1
3841,2985,17,12,10,15,26,0,0,5
3842,2185,15,12,10,19,14,0,0,1
3843,1538,19,24,6,23,4,0,0,1
3844,3691,33,7,36,21,22,0,0,5
3845,3868,37,1,40,19,14,1,0,1
3846,1169,23,24,14,11,4,0,1,1
3847,3458,38,3,60,21,22,0,0,5
3848,2063,18,12,14,21,30,0,0,4
3849,1735,23,20,10,15,6,0,0,2
3850,2071,21,8,6,19,16,0,0,1
3851,952,19,28,2,12,10,1,0,1
3852,2214,21,8,10,17,14,0,0,2
3853,2942,17,8,2,21,30,0,0,4
3854,4041,39,1,20,21,26,0,0,4
3855,1174,17,20,2,11,6,0,1,2
3856,2352,24,8,2,17,20,1,0,5
3857,4305,31,5,52,15,20,0,0,4
3858,2872,22,24,14,23,18,1,0,4
3859,2258,21,24,6,21,16,0,0,2
3860,2603,22,20,2,19,26,0,0,5
3861,2477,20,24,2,17,24,0,0,5
3862,3011,30,7,52,23,26,0,0,5
3863,565,23,16,6,11,6,0,1,2
3864,3403,37,3,44,17,20,0,0,4
3865,1027,22,28,6,11,4,0,1,2
3866,2278,17,28,2,23,24,0,0,5
3867,4279,35,1,32,17,20,0,0,4
3868,2037,20,12,10,21,18,0,0,5
3869,1712,24,20,2,19,8,1,0,2
3870,1941,22,12,6,15,4,0,0,2
3871,3543,38,3,44,15,18,0,0,4
3872,1883,16,24,14,21,8,0,0,1
3873,4227,35,3,44,19,16,0,0,1
3874,4037,38,1,28,23,16,0,0,1
